ticker,avg_price2013,avg_price2014,avg_price2015,avg_price2016,avg_price2017,avg_price2018,avg_price2019,current_price
cvx,90.7020640903049,94.02770320952885,78.06988399747819,84.90542090885224,98.57576906728555,110.4129134706292,114.2601275671096,90
cxo,93.9393544272771,119.75229941474066,109.13259618244474,116.46001092214433,128.48569047783477,140.46408476202612,92.41196084400964,53
d,44.73628705645364,54.69580918266659,57.388122210426936,61.6283803667341,68.3288631211239,64.30191976235682,73.62389096759614,80
dal,17.80364215941656,33.72940983091082,41.708408900669646,39.48717298961821,46.60798187559819,52.06347224626883,54.26047712659079,25
dd,39.378097428215874,55.91691079215398,56.8480096847292,62.76308809007917,82.5871275639629,86.85729029074133,70.3039374275813,54
de,73.01799407837883,76.32222638811383,76.97697769649444,77.38071275135827,115.37832279889233,143.7640577825417,158.4796967884851,175
dfs,40.86084895663791,53.07038342006623,51.09435705154661,51.22296449873183,61.02462034491429,70.13822508428201,75.74741652655223,50
dg,49.86342701079354,56.47657869732569,68.53195985158284,76.4371144430978,74.11895393280395,99.13447227326047,135.51421410696847,191
dgx,50.61543793148465,51.89452082013327,63.08865367041694,71.69284048534576,93.57562398720547,97.19794847100854,95.1326180109902,124
dhi,19.80883737594362,21.171473382011293,26.75818103457254,28.238872119358607,35.51832878447149,41.21030290763217,45.64473713768853,63
dhr,32.675294883667476,38.50922735910567,44.047574209788486,62.2193915049235,84.41992777182287,99.97941014871179,132.75885594080364,195
dis,57.21306590428428,77.80734134855724,100.84621998620412,92.32401872059656,102.26329046606543,105.87990664295941,129.66007405235655,117
disca,40.426288256569514,39.41893025806972,30.685714252411373,26.717936477963885,24.53565741915152,26.570557803271775,29.028809479304723,21
disck,35.941944462912424,37.342519760131836,29.0403570750403,25.870793713463677,23.642988030179087,24.646533806485483,27.09472225582789,18
dish,42.98599205319844,62.604484164525594,66.99825403425429,51.50972225552513,58.45000003343559,35.87402384784592,34.17603168790303,33
dlr,43.73462144155351,46.4876387611268,55.661350431896395,80.53554671151298,101.81414931703848,102.7619748362507,114.69479803055052,146
dltr,50.73904759543283,56.03448401557075,74.97226209489126,83.54301573738219,82.03884453032596,92.22780858378012,103.2895237756154,95
dov,46.66552991715689,57.931788308279856,48.76894498249841,50.09547525738913,64.80981531941083,77.32158384285125,94.59723109290714,105
dow,,,,,,,47.528385047337515,42
dpz,54.71174995482914,73.2103430884225,101.5588617476206,133.69111263941204,183.88253838892476,249.950044669953,261.63514570205933,386
dre,12.212892804827009,14.00993087556627,16.771001410862755,21.097507491944327,24.842847884888666,25.94776590506869,31.144071495722212,37
dri,35.35595664523897,37.32978507450649,51.13238092452761,58.04594881572421,76.37460080940885,96.88063718028278,113.90945834205264,78
dte,51.94048301757328,60.84381883106534,66.9008228059799,78.75847970871698,94.9779998657713,99.93781973546244,120.71598419310554,114
duk,50.69624563247439,56.45283547658769,59.59970854199122,66.337965965271,73.92995544068842,73.47392701532736,86.12045932951428,82
dva,59.11460307287791,71.18317464798216,77.40369042896089,68.98964283958314,63.52629470825195,68.70517929806653,57.94821421305338,87
dvn,51.630117991613965,61.37749405512734,48.93467792632088,33.9460950049143,35.92758461393683,35.7686367490852,25.53063326033335,10
dxc,15.89958973914858,20.209367873176696,22.370267640976678,35.99403003662351,65.37823939228439,79.09056898322238,47.447890183282276,17
dxcm,22.969642817027985,41.6857540191166,75.99206347692581,73.77571442013695,68.61932271220294,98.9680477157532,153.1049207354349,421
ea,21.820912705527412,34.3336110417805,64.0387699187748,73.74623021625337,103.8550994386711,117.94864548155036,95.8303967430478,135
ebay,21.985969762953502,21.96617521558489,25.259123612963965,26.447059268043155,34.257928947053585,35.23519860225845,36.589610712868826,55
ecl,82.50018964494977,101.08938901386564,106.98302220541333,110.13818450201126,124.8617421184403,141.96398965296044,182.9997326078869,210
ed,44.34213919866653,46.01072456723168,52.702412151155016,64.23282315995958,73.02220837718463,72.39925235581113,83.21825339302184,75
efx,55.88340724460662,68.36130838545542,92.84799527365064,114.78248393346392,122.59676795746701,115.89466158802291,126.76222731575133,167
eix,37.98256043025425,45.89082231975737,51.31206388322134,60.72880626860119,68.94307351587302,58.24504835577125,63.381379309154696,56
el,62.535436009603835,67.90412080855597,78.54793052067832,84.69926773555694,96.43672256165766,137.74874017723053,174.86927344307068,191
emn,61.4963571154882,70.0217712341793,63.18508681039962,61.558894989982484,76.09735016233893,89.46351366689005,72.66116555531819,76
emr,47.97469902038574,53.23201399000864,44.926238726055814,45.815026828220915,55.813986257727876,66.52838520794751,64.88952701810807,63
eog,68.03472060248966,92.9333887857104,80.58741054837665,79.78559807368687,91.83561533285803,109.36740698947375,83.28772625090583,49
eqix,158.5565387483627,168.02536719185966,230.1373723347982,317.4485244145469,404.0809283617483,396.96693852033275,489.33308277432883,737
eqr,37.61176272800991,44.25242990160745,55.232218545580665,56.392535361032635,59.134022731705016,59.574419682719316,76.10220585172138,54
es,33.65893503976247,38.16328092605349,42.76831555744958,48.86442998855833,55.38890172950775,57.314697615178936,74.1967794176132,89
ess,124.96391178312756,151.58711966257246,193.62228666033064,196.25163711063445,226.58716002688465,225.78144921534565,287.8619059608096,214
etfc,13.326101666405087,21.356553047422377,27.265520822434198,26.271482021089586,38.60788755682835,54.5976858556983,44.99698710063147,51
etn,31.203863764566087,34.85970072519211,31.744608780694385,32.436044117761035,40.79432922910409,44.2656224011425,60.39213362194243,93
etr,48.3620873254443,57.5373790680416,58.922803212725924,63.7709104144384,69.3241288842433,75.36688426956238,100.69753216940259,102
evrg,25.049533132522825,29.565520854223344,32.96521362425789,46.40539791470482,48.20286678602971,51.18633549906818,58.75975027538481,64
ew,12.329887568004548,15.292989371314881,23.796838661981006,33.03288350029597,35.679203299412215,47.430385209649685,66.60305540902274,78
exc,23.82388945231362,26.862221907055567,26.551496785784526,29.099387812236,33.78757213881291,38.92303734281624,45.8143897132268,37
expd,36.8866090925913,38.88025127895295,43.92437365698436,46.603961838616264,54.78551378288117,67.66143105799459,72.81539976029168,80
expe,55.15763275207035,74.36910650465224,103.77677057659815,108.33317420596168,131.13204968213086,117.91331369468415,122.31133424668084,83
exr,32.80120449217539,42.00173712533618,60.27321521819584,72.02349297962492,70.37804417401196,83.93542346726376,102.63757563394213,95
f,10.718225490479242,11.41236688598754,11.169579256148566,10.022661754063197,9.886077759275398,9.165893566085998,8.8106768112334,6
fang,35.07091765176682,67.91354205116393,70.95436619955396,85.15382421584357,97.61860240313162,119.34559752931632,95.33923249017624,40
fast,20.224429425739107,19.83248258015466,17.87308600970677,19.685653890882218,21.628528420193735,25.825634101472527,31.716391639103964,45
fb,35.48115074823773,68.76234109061105,88.7728573329865,117.03587304978143,156.57617537053932,171.5109556889629,181.6374996124752,230
fbhs,35.256959756215416,38.76735460190546,44.76860506572421,52.78120219518268,60.241894968952316,53.41466640761174,52.212091355096724,71
fcx,28.568536205897257,30.426793756939116,14.770752834895301,10.304543866051567,13.479298352245316,15.179895469391964,11.10331240154448,13
fdx,102.97739286271353,140.3211163717603,156.12740731617762,154.45204177735343,199.26013590900072,230.9279031335595,163.48295986841595,165
fe,28.84821295359778,26.438886914934432,27.751873235853893,28.402460438864573,27.749800290719445,32.81785854780342,42.368898058694505,29
ffiv,85.95178552657839,114.00888915289016,117.77107135833256,115.20519831823924,129.597729078802,166.3475300458323,147.27246048336937,152
fis,39.653098507532995,51.25310964432974,61.397808105226545,67.8555673266214,84.19275914530355,100.6186455350473,121.59507412380643,143
fisv,23.463115071493483,31.05515875135149,42.192857106526695,50.71019846295554,60.84762968390111,74.70976084067053,95.8488097720676,100
fitb,14.665489238405984,17.35185737080044,16.945587423112656,17.0984326695639,24.10096652574273,27.598989767857283,26.342028511895073,19
flir,25.178981849125453,30.628489426204137,28.033968804374574,30.079176478915745,37.46951594865654,51.39024017151608,50.04433969467405,40
fls,52.464374390859454,65.36864220149933,46.32416080293201,42.182393028622585,42.505163245942015,43.709447381980866,45.82203065781366,30
flt,90.08460323394291,130.31345276605515,151.29301616123743,149.0949205671038,155.55354540091588,205.50119510969793,266.5025795830621,258
fmc,51.49829905373709,54.14084190792508,40.46124070031302,37.48326592218308,64.16447769408207,70.82798036066184,81.06386993044899,107
fox,,,,,,,34.55265568751915,26
foxa,,,,,,,34.986916118714866,26
frt,84.35887415446932,99.85577492486863,118.87064500838991,133.2894829946851,118.0757724108449,113.60377435570219,126.81819258795844,72
fti,41.987683780609615,44.773783850291416,31.440887716081406,26.09658148175194,27.63755890287726,28.071303325820253,22.294882706233434,7
ftnt,20.16388892370557,24.14956353959583,37.96210332143875,31.59138882349408,38.2147809138811,65.23968127429248,84.37841267055936,133
ftv,,,,50.84616137307788,63.76208800053691,76.16667044590194,75.71974836077008,71
gd,67.61934183514308,103.60096677144368,125.60564577011834,134.0820535326761,183.41881163091773,189.07055858596863,171.3463397555881,150
ge,18.89273382368542,21.128286202748615,22.580416217682853,26.389878477369034,23.38727275498835,12.141718305914525,9.736334087356688,6
gild,48.22529962327745,77.05897903442383,91.9583917950827,73.39215401240757,65.27018332006448,68.51564307041852,63.129555565970286,73
gis,37.59072591388036,41.47038621751089,46.45813951038179,54.45591342259967,50.28529553964319,42.58855093237888,48.96909833332849,64
gl,41.49161070869083,50.27567527407692,54.692733038039435,58.843033366733124,76.98434740043731,83.93582287062686,89.09858034527491,80
glw,12.310984040063525,17.49249848108443,17.811011181937324,19.130224110588195,26.901714552921128,28.99844457618744,29.928525107247488,29
gm,25.637136777242024,26.84096408268762,27.64215692641243,26.45203772045317,33.328635287949766,35.016113243255006,36.26697076313079,26
goog,440.47037796747117,559.8032897464813,602.0056811135913,743.4867066882905,921.7808373439834,1113.225134131443,1188.393057444739,1511
googl,442.56393250964936,568.1223661634657,619.9882131909567,763.2132142082094,939.7730703163907,1122.0435856670972,1191.2169417123946,1508
gpc,63.35958912259056,74.52025595165435,77.79768855988033,84.69184497046092,82.88205545736974,90.21243222301224,97.96571383400568,88
gpn,25.387436049325125,35.93532784779867,54.54312056586856,69.85727313208201,89.4568275968392,113.07993578055941,151.10183543250673,172
gps,29.72638025737944,31.699928995162722,28.26375993849739,20.081245006076873,22.155046766972635,26.873350310610586,19.158529274047368,12
grmn,29.401215954432413,41.61046364193871,34.41121718240163,37.82568939905318,47.182001623024505,59.20798521307835,80.51866090865363,96
gs,140.6822857932439,157.83676456269762,177.8745037866017,158.29386780753967,221.48315235153137,223.75989857707842,199.6162003411187,201
gww,215.18347755311027,220.22757515074716,204.76056810409304,203.75823072403196,190.5190600512987,289.80893959562144,287.8358877272833,341
hal,39.27392603859069,51.65955287691147,36.757976902855766,38.130510617816256,42.82671254374591,40.85885825290148,23.581085803016784,14
has,38.01552085270957,46.24025568886409,61.87427130199614,72.90332305242144,90.34652673485745,88.51978776179462,98.37856707497248,77
hban,6.390497183042859,7.8882576283954435,9.19225049397302,8.60879039196741,11.800303816320412,13.661104361849477,13.057166292553855,9
hbi,11.309558211811005,19.498188037720936,26.69144428344,23.162857479519314,19.703918236660293,17.128495185973634,15.314645948864165,13
hca,39.1128360506088,58.240380105518156,75.50350479852585,73.07564429631309,79.94460561076008,111.91990053701211,129.74953760419572,125
hd,63.60257407597133,74.54927886478485,103.65559798952133,117.96640265934052,144.38389699867523,179.2749090308687,201.92517725626627,265
hes,64.17781725383941,77.78292583283924,57.914507608565074,48.63933012220595,43.994483294240034,55.76834867864966,59.90010505252414,50
hfc,35.06919356754848,36.853735045781214,36.63434855900113,25.47671501977103,29.389936728306502,58.226017271854964,48.17581676301502,26
hig,25.959474442497132,32.23099794841948,39.358173067607574,39.978436076451864,48.63866684446297,48.37612899841066,53.43909125857883,41
hii,55.42323005010211,92.12628391810826,114.43553234281994,146.07495952787855,201.56737302498988,226.45757813472673,214.8206380813841,177
hlt,42.84568933340219,46.21180614592537,52.216723578316824,44.648996671040855,63.20271966941803,77.66455587257902,90.81728465973384,77
holx,21.622619061242965,24.03269836637709,36.132896786644345,36.469920582241485,41.291991898738054,40.068884480996914,47.61630972604903,61
hon,65.32569659702362,78.9074355231391,87.6625802479093,98.23964279417008,121.24689553553365,139.577086125712,161.3509321969653,149
hpe,,,7.63353876884167,9.956457639497424,12.602833782059262,15.077759678145329,14.616495563870384,9
